# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 1998702777
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.719904
# Diagonal elements of inverse mass matrix:
# 0.000990698, 3.47864
-2878.54,0.995851,0.719904,2,3,0,2878.93,0.688008,0.713498
-2878.93,0.962027,0.719904,2,7,0,2879.11,0.687846,0.16267
-2878.85,1,0.719904,1,1,0,2879.02,0.687018,0.165981
-2879.89,0.94011,0.719904,3,7,0,2880.34,0.688877,0.0613627
-2878.23,0.921628,0.719904,2,7,0,2881.34,0.680899,0.485636
-2878.79,0.947832,0.719904,3,15,0,2879.1,0.675911,0.507792
-2879.15,0.913312,0.719904,2,7,0,2879.73,0.683026,0.101732
-2878.28,1,0.719904,2,3,0,2879.03,0.68554,0.655047
-2878.48,0.949122,0.719904,3,15,0,2879.13,0.680136,0.285236
-2879.25,0.947436,0.719904,2,3,0,2879.39,0.674439,0.709716
-2878.84,0.994058,0.719904,3,7,0,2879.63,0.688312,0.193193
-2878.27,0.942242,0.719904,1,3,0,2879.59,0.684243,0.674598
-2879.49,0.837195,0.719904,4,17,0,2880.69,0.674967,0.177324
-2879.36,0.819058,0.719904,3,7,0,2882.27,0.693729,0.32103
-2878.34,0.891729,0.719904,1,3,0,2880.73,0.684281,0.708308
-2878.61,0.974081,0.719904,3,11,0,2878.92,0.689383,0.328758
-2878.21,1,0.719904,2,3,0,2878.56,0.685014,0.609422
-2878.32,0.974995,0.719904,2,3,0,2878.47,0.68759,0.432971
-2878.26,0.970313,0.719904,2,3,0,2878.71,0.686782,0.576081
-2878.31,0.990463,0.719904,4,15,0,2878.39,0.682872,0.305324
-2878.23,1,0.719904,2,3,0,2878.3,0.682754,0.362589
-2879,0.781347,0.719904,1,3,0,2880.2,0.689956,0.797572
-2879.62,0.834883,0.719904,3,7,0,2881.52,0.678855,0.0797366
-2879.43,0.9975,0.719904,3,15,0,2879.98,0.687148,0.914186
-2880,0.934364,0.719904,3,7,0,2881.64,0.687524,0.0477668
-2881.41,0.994388,0.719904,3,7,0,2882.32,0.681393,0.989784
-2879.86,0.885055,0.719904,2,5,0,2883.29,0.683703,0.0470166
-2878.67,0.998927,0.719904,3,7,0,2880,0.687529,0.780184
-2878.28,0.992597,0.719904,2,3,0,2878.78,0.686288,0.631503
-2879.65,0.793668,0.719904,2,3,0,2879.78,0.682087,0.939603
-2878.52,0.972507,0.719904,3,7,0,2880.17,0.679229,0.308579
-2879.82,0.873459,0.719904,2,3,0,2880.28,0.692559,0.122649
-2879.63,0.990714,0.719904,4,19,0,2880.57,0.694497,0.727691
-2881.88,0.697159,0.719904,2,7,0,2882.85,0.689639,0.991244
-2880.53,0.970554,0.719904,2,3,0,2882.6,0.682038,0.975803
-2878.2,1,0.719904,3,7,0,2880.25,0.681729,0.554166
-2879.33,0.781308,0.719904,3,7,0,2879.89,0.684123,0.0831965
-2881.14,0.889806,0.719904,2,3,0,2881.55,0.673922,0.964163
-2879.74,0.955823,0.719904,2,3,0,2882.02,0.671929,0.673161
-2879.32,0.985699,0.719904,3,13,0,2880.22,0.694153,0.529343
-2880.71,0.853066,0.719904,2,3,0,2881.46,0.697689,0.197246
-2880.41,1,0.719904,2,3,0,2880.88,0.697007,0.224749
-2882,0.937931,0.719904,2,3,0,2882.12,0.699251,0.0783218
-2879.89,1,0.719904,3,7,0,2881.97,0.688671,0.0602926
-2878.56,0.987336,0.719904,2,3,0,2880.17,0.685147,0.785929
-2878.59,0.891254,0.719904,1,3,0,2880.03,0.678781,0.294302
-2878.21,1,0.719904,2,3,0,2878.64,0.686172,0.472206
-2878.31,0.962214,0.719904,2,3,0,2878.64,0.68768,0.516668
-2880.45,0.685979,0.719904,3,7,0,2880.68,0.682378,0.973921
-2878.28,0.911583,0.719904,3,7,0,2880.95,0.680396,0.570457
-2878.35,0.992075,0.719904,1,1,0,2878.35,0.679513,0.560827
-2879.46,0.892359,0.719904,2,3,0,2879.79,0.69417,0.682302
-2878.82,0.994093,0.719904,2,3,0,2879.84,0.685303,0.154925
-2878.41,0.993785,0.719904,2,7,0,2878.97,0.688639,0.455866
-2878.19,0.94298,0.719904,2,3,0,2878.86,0.683039,0.398249
-2878.19,0.559226,0.719904,1,3,0,2881.15,0.683039,0.398249
-2878.23,0.980137,0.719904,1,3,0,2878.37,0.681985,0.617083
-2878.84,0.900312,0.719904,2,3,0,2879,0.687205,0.830045
-2881.04,0.787413,0.719904,2,3,0,2881.64,0.685775,0.0146081
-2878.34,0.948935,0.719904,2,7,0,2880.71,0.681353,0.322902
-2878.52,0.8923,0.719904,3,7,0,2879.86,0.683764,0.781028
-2879.42,0.917705,0.719904,2,3,0,2879.69,0.68017,0.912531
-2879.23,1,0.719904,2,3,0,2879.53,0.679059,0.879301
-2878.21,0.985098,0.719904,1,3,0,2880.01,0.683068,0.373118
-2878.55,0.886711,0.719904,3,7,0,2879.24,0.685824,0.775665
-2878.41,0.996627,0.719904,2,3,0,2878.62,0.684311,0.259828
-2878.71,0.968788,0.719904,2,3,0,2878.88,0.687809,0.784358
-2878.3,0.996668,0.719904,2,3,0,2878.78,0.687518,0.54578
-2878.94,0.933526,0.719904,2,3,0,2879.14,0.676597,0.261679
-2880.42,0.869308,0.719904,2,7,0,2880.97,0.685344,0.0269763
-2878.23,1,0.719904,2,3,0,2880.08,0.682458,0.368286
-2880.17,0.664201,0.719904,2,3,0,2881.85,0.69282,0.0878428
-2878.25,0.951931,0.719904,3,7,0,2880.94,0.680973,0.588168
-2878.2,0.917013,0.719904,3,7,0,2879.16,0.684709,0.604632
-2878.2,0.56198,0.719904,1,3,0,2881.42,0.684709,0.604632
-2878.33,0.937644,0.719904,2,3,0,2878.56,0.684861,0.298808
-2878.42,0.990393,0.719904,2,3,0,2878.47,0.682432,0.739728
-2880.2,0.830188,0.719904,2,3,0,2880.37,0.69028,0.946395
-2880.14,1,0.719904,3,7,0,2880.28,0.676996,0.0580953
-2879.41,0.976413,0.719904,3,7,0,2881.66,0.672753,0.51517
-2880.14,0.886021,0.719904,2,3,0,2881.05,0.671615,0.19795
-2879.96,0.996281,0.719904,3,7,0,2880.9,0.691434,0.91659
-2878.75,0.811198,0.719904,2,3,0,2882.95,0.677427,0.70767
-2878.15,0.983773,0.719904,2,3,0,2879.02,0.682987,0.525886
-2878.15,0.690639,0.719904,1,3,0,2879.94,0.682987,0.525886
-2882.25,0.344692,0.719904,1,3,0,2886.46,0.698017,0.960924
-2880,0.949652,0.719904,2,3,0,2884.14,0.687813,0.0487753
-2881.39,0.970997,0.719904,2,3,0,2881.94,0.677876,0.0142186
-2879.89,0.825197,0.719904,3,7,0,2883.22,0.67696,0.0763642
-2879.54,0.976157,0.719904,3,7,0,2881.84,0.672651,0.654944
-2880.4,0.884869,0.719904,2,3,0,2881.34,0.672522,0.110013
-2878.5,1,0.719904,2,3,0,2880.6,0.68939,0.561859
-2878.48,1,0.719904,1,1,0,2878.53,0.689258,0.54286
-2878.74,0.963244,0.719904,1,1,0,2878.75,0.690942,0.603989
-2878.7,0.997668,0.719904,2,3,0,2878.99,0.690237,0.344862
-2878.43,1,0.719904,2,3,0,2878.93,0.68595,0.270403
-2878.69,0.986003,0.719904,2,3,0,2878.71,0.685622,0.183545
-2878.19,0.973311,0.719904,1,3,0,2879.09,0.683702,0.604567
-2878.41,0.958087,0.719904,2,3,0,2878.68,0.678945,0.578879
-2879.21,0.881671,0.719904,2,3,0,2879.52,0.675091,0.2531
-2879.33,0.845865,0.719904,2,3,0,2881.58,0.678304,0.882493
-2878.24,0.955373,0.719904,2,5,0,2879.96,0.685306,0.628803
-2878.31,0.995729,0.719904,2,3,0,2878.32,0.686116,0.661272
-2878.59,0.985179,0.719904,3,11,0,2878.71,0.690175,0.490057
-2878.71,0.811317,0.719904,1,3,0,2880.56,0.680397,0.199138
-2878.98,0.961936,0.719904,2,3,0,2879.48,0.68611,0.132685
-2878.57,0.998909,0.719904,2,7,0,2879.14,0.688869,0.685746
-2878.31,1,0.719904,2,3,0,2878.63,0.68759,0.458785
-2878.57,0.958457,0.719904,2,7,0,2878.79,0.680483,0.238351
-2879.71,0.925821,0.719904,2,3,0,2879.86,0.675607,0.881208
-2879.99,1,0.719904,3,7,0,2880.83,0.690486,0.930673
-2879.79,1,0.719904,2,3,0,2880.19,0.687989,0.937996
-2878.54,0.989844,0.719904,2,3,0,2880.02,0.683251,0.784584
-2878.73,0.903601,0.719904,2,3,0,2879.89,0.691067,0.547707
-2878.88,0.956841,0.719904,2,7,0,2879.49,0.677814,0.224088
-2878.25,0.993021,0.719904,4,15,0,2879.02,0.686936,0.524775
-2879.85,0.593655,0.719904,1,3,0,2882.2,0.676406,0.087489
-2879.39,0.995542,0.719904,2,7,0,2880.59,0.686064,0.0833501
-2878.58,1,0.719904,2,3,0,2879.46,0.683281,0.797578
-2878.31,0.963859,0.719904,3,7,0,2879.19,0.68262,0.313003
-2878.31,0.686321,0.719904,1,3,0,2880.5,0.68262,0.313003
-2878.59,0.976002,0.719904,2,3,0,2878.63,0.680553,0.770026
-2878.62,0.997694,0.719904,2,3,0,2878.81,0.683425,0.191037
-2878.92,0.929571,0.719904,2,7,0,2880.15,0.69188,0.375237
-2880.62,0.671516,0.719904,3,7,0,2881.71,0.678957,0.0275839
-2879.43,0.999762,0.719904,3,7,0,2880.93,0.683405,0.0744366
-2878.42,0.991149,0.719904,2,3,0,2879.69,0.680752,0.707242
-2878.28,1,0.719904,2,3,0,2878.48,0.68042,0.42874
-2878.65,0.967618,0.719904,2,3,0,2878.75,0.676776,0.509447
-2878.48,0.986582,0.719904,3,13,0,2878.91,0.680202,0.716488
-2883.79,0.368219,0.719904,2,3,0,2885.24,0.673008,0.00296442
-2882,0.886855,0.719904,3,7,0,2886.27,0.6663,0.14954
-2878.66,1,0.719904,2,3,0,2881.72,0.678128,0.703765
-2878.32,1,0.719904,3,7,0,2878.62,0.684683,0.695777
-2879.18,0.921787,0.719904,2,7,0,2879.21,0.688945,0.137727
-2878.97,0.98314,0.719904,2,7,0,2879.97,0.674968,0.428363
-2879.03,0.985895,0.719904,2,7,0,2879.33,0.675456,0.695807
-2879.37,0.861518,0.719904,3,7,0,2880.69,0.693105,0.253719
-2879.52,0.996263,0.719904,3,7,0,2879.61,0.674599,0.81332
-2878.94,0.983786,0.719904,2,3,0,2879.96,0.685827,0.136388
-2879.23,0.970794,0.719904,1,1,0,2879.28,0.686959,0.10554
-2879.35,0.980221,0.719904,3,7,0,2880.31,0.685464,0.915899
-2878.87,0.990128,0.719904,3,7,0,2879.7,0.689439,0.779388
-2879.84,0.845893,0.719904,3,7,0,2881.01,0.680314,0.0545439
-2879.68,0.956526,0.719904,3,15,0,2881.49,0.68453,0.942469
-2878.26,0.977419,0.719904,2,3,0,2880.29,0.686826,0.553412
-2880.51,0.691741,0.719904,2,3,0,2881.84,0.697311,0.221481
-2878.85,0.996274,0.719904,2,7,0,2880.85,0.688687,0.199058
-2878.71,0.991926,0.719904,3,15,0,2879.29,0.690742,0.404546
-2879,0.927842,0.719904,2,7,0,2879.46,0.687915,0.150328
-2882.42,0.780767,0.719904,2,3,0,2882.55,0.68789,0.00418831
-2880.94,0.972052,0.719904,3,7,0,2882.47,0.678625,0.979403
-2881.01,1,0.719904,1,1,0,2881.22,0.679129,0.981942
-2880.35,1,0.719904,1,1,0,2881.02,0.679612,0.965988
-2879.97,0.846109,0.719904,2,7,0,2883.86,0.670849,0.35737
-2878.51,1,0.719904,2,3,0,2880.01,0.677924,0.448562
-2881.57,0.610643,0.719904,2,7,0,2881.86,0.677372,0.0125446
-2882.88,0.998956,0.719904,2,3,0,2883.66,0.68945,0.00313084
-2878.22,1,0.719904,2,5,0,2882.44,0.684593,0.631587
-2878.88,0.959374,0.719904,2,7,0,2878.89,0.69135,0.338493
-2880.91,0.801549,0.719904,2,3,0,2881.29,0.69626,0.905699
-2878.83,0.997765,0.719904,3,7,0,2881.23,0.675692,0.540886
-2878.73,0.912742,0.719904,3,7,0,2879.75,0.690434,0.660858
-2878.65,0.953709,0.719904,3,15,0,2879.31,0.676846,0.537632
-2878.25,0.969469,0.719904,2,3,0,2879,0.685443,0.360455
-2879.21,0.687379,0.719904,1,3,0,2880.33,0.6866,0.894943
-2879,0.983577,0.719904,4,19,0,2879.98,0.689232,0.177923
-2878.65,0.855412,0.719904,2,3,0,2881.44,0.677016,0.418518
-2878.47,1,0.719904,2,3,0,2878.63,0.678175,0.491658
-2882.32,0.529346,0.719904,2,3,0,2882.58,0.673534,0.0116394
-2879.11,0.978852,0.719904,2,3,0,2882.44,0.674825,0.325417
-2878.47,0.992722,0.719904,2,3,0,2879.24,0.678557,0.600154
-2878.67,0.984845,0.719904,3,11,0,2878.74,0.689015,0.273691
-2879.29,0.940101,0.719904,3,15,0,2880.04,0.67329,0.495973
-2879.29,0.896643,0.719904,1,1,0,2880.01,0.67329,0.495973
-2880.35,0.877081,0.719904,2,3,0,2881.14,0.66987,0.709588
-2878.62,1,0.719904,2,3,0,2880.63,0.683705,0.807097
-2878.5,0.959894,0.719904,3,7,0,2879.26,0.681349,0.753935
-2878.64,0.858939,0.719904,2,3,0,2880.06,0.680684,0.78784
-2879.04,0.973365,0.719904,2,7,0,2879.25,0.677751,0.182194
-2878.2,1,0.719904,2,3,0,2879.03,0.68485,0.395156
-2878.87,0.79054,0.719904,1,3,0,2879.58,0.684317,0.859116
-2878.37,0.930376,0.719904,1,3,0,2879.94,0.68203,0.289554
-2878.66,0.952064,0.719904,2,3,0,2879.11,0.677811,0.683684
