# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 1998702758
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.945134
# Diagonal elements of inverse mass matrix:
# 0.000877007, 3.50248
-2879,0.973332,0.945134,2,3,0,2880.16,0.675008,0.388257
-2880.09,0.609558,0.945134,2,3,0,2880.81,0.687165,0.957657
-2880.77,1,0.945134,2,3,0,2881.13,0.686508,0.0200947
-2879.99,1,0.945134,1,1,0,2880.81,0.685341,0.0423472
-2878.71,0.796236,0.945134,2,3,0,2880.52,0.677194,0.334461
-2879.14,0.937672,0.945134,2,3,0,2879.27,0.677882,0.156223
-2878.69,1,0.945134,2,3,0,2879.7,0.686473,0.194208
-2878.49,1,0.945134,2,3,0,2878.75,0.688537,0.345717
-2878.49,0.894755,0.945134,1,1,0,2878.78,0.688537,0.345717
-2878.49,0.256298,0.945134,1,3,0,2883.52,0.688537,0.345717
-2878.27,0.99735,0.945134,2,3,0,2878.65,0.683364,0.329965
-2879.12,0.799077,0.945134,2,3,0,2879.72,0.679911,0.12601
-2879.91,0.934147,0.945134,2,3,0,2880.63,0.696467,0.556711
-2879.86,0.858588,0.945134,2,3,0,2881.09,0.673609,0.155988
-2881.63,0.770766,0.945134,2,3,0,2882.21,0.676108,0.0142685
-2880.55,1,0.945134,2,3,0,2882.84,0.691044,0.0418616
-2878.6,0.902441,0.945134,1,3,0,2880.48,0.683713,0.196034
-2878.6,0.861225,0.945134,1,3,0,2879.49,0.683713,0.196034
-2878.47,1,0.945134,2,3,0,2878.63,0.685969,0.744964
-2879.75,0.543955,0.945134,2,3,0,2880.66,0.68785,0.0640836
-2878.26,0.929439,0.945134,1,3,0,2879.41,0.686129,0.380489
-2879.67,0.847734,0.945134,2,3,0,2879.93,0.695289,0.643821
-2879.67,0.738859,0.945134,2,3,0,2881.44,0.695289,0.643821
-2878.41,1,0.945134,2,3,0,2879.72,0.679122,0.59679
-2878.59,0.96317,0.945134,1,1,0,2878.61,0.677603,0.60797
-2879,0.818669,0.945134,2,3,0,2879.69,0.692342,0.62249
-2879.29,0.928664,0.945134,1,1,0,2879.41,0.693172,0.704877
-2879.78,0.910787,0.945134,1,1,0,2879.92,0.695357,0.701156
-2879.72,1,0.945134,2,7,0,2879.86,0.671581,0.424427
-2880.23,0.661016,0.945134,2,3,0,2882.34,0.68224,0.0328305
-2880.77,1,0.945134,2,3,0,2882.82,0.679747,0.978249
-2879.08,1,0.945134,2,7,0,2880.59,0.691469,0.2483
-2878.34,0.959509,0.945134,2,3,0,2879.66,0.681229,0.325245
-2878.56,0.970904,0.945134,2,3,0,2878.59,0.687166,0.750982
-2879.15,0.83109,0.945134,2,3,0,2879.57,0.690481,0.182312
-2879.54,0.691673,0.945134,2,3,0,2880.88,0.676913,0.885623
-2879.08,1,0.945134,2,3,0,2880.18,0.68567,0.884774
-2880.85,0.870484,0.945134,2,3,0,2880.98,0.690683,0.0287952
-2878.49,1,0.945134,2,3,0,2880.43,0.678034,0.48371
-2878.28,0.791753,0.945134,2,3,0,2880.31,0.683926,0.320332
-2879.68,0.817011,0.945134,2,3,0,2879.88,0.671757,0.587128
-2879.82,0.977398,0.945134,1,1,0,2880.1,0.671129,0.457151
-2878.5,0.998902,0.945134,2,3,0,2879.89,0.679633,0.703091
-2879.04,0.825778,0.945134,2,3,0,2879.27,0.68527,0.118533
-2879.44,0.944918,0.945134,1,1,0,2879.55,0.6859,0.0782252
-2878.41,1,0.945134,1,3,0,2879.67,0.68437,0.740968
-2878.67,0.977291,0.945134,2,3,0,2878.72,0.683986,0.820292
-2879.3,0.961376,0.945134,2,3,0,2879.46,0.688286,0.889773
-2879.44,0.941654,0.945134,2,3,0,2880.73,0.690514,0.128419
-2880.35,0.905018,0.945134,2,3,0,2881.2,0.673558,0.910547
-2878.66,1,0.945134,2,3,0,2880.03,0.687814,0.23205
-2879.14,0.921112,0.945134,2,3,0,2879.35,0.678673,0.858763
-2879.13,0.973081,0.945134,2,7,0,2880.15,0.68823,0.867371
-2879.03,1,0.945134,2,3,0,2879.26,0.684089,0.117059
-2878.32,0.980802,0.945134,1,3,0,2878.85,0.685311,0.314113
-2878.32,0.628767,0.945134,1,3,0,2879.6,0.685311,0.314113
-2878.37,0.965821,0.945134,2,3,0,2878.7,0.679318,0.435159
-2878.15,0.994616,0.945134,1,3,0,2878.4,0.683511,0.460133
-2879.51,0.723508,0.945134,1,3,0,2879.99,0.67353,0.255834
-2880.49,0.83299,0.945134,2,3,0,2880.94,0.675987,0.0470441
-2879.17,1,0.945134,2,3,0,2880.43,0.688933,0.861782
-2878.77,1,0.945134,2,3,0,2879.42,0.681129,0.17392
-2878.24,0.826367,0.945134,2,3,0,2880.15,0.68678,0.517792
-2878.24,0.539743,0.945134,1,3,0,2880.03,0.68678,0.517792
-2879.47,0.639189,0.945134,1,3,0,2880.28,0.676642,0.870427
-2879.61,0.991549,0.945134,2,3,0,2879.95,0.6742,0.816736
-2878.66,1,0.945134,2,3,0,2879.74,0.680594,0.210239
-2878.17,0.96159,0.945134,2,3,0,2878.74,0.685352,0.498763
-2878.29,0.941772,0.945134,2,3,0,2878.38,0.680715,0.392822
-2878.19,1,0.945134,1,1,0,2878.26,0.681823,0.46182
-2878.6,0.770457,0.945134,2,3,0,2879.3,0.68807,0.73977
-2881.23,0.697623,0.945134,2,3,0,2881.9,0.699995,0.280754
-2879.89,0.857996,0.945134,2,3,0,2882.68,0.690477,0.923169
-2880.39,0.897598,0.945134,2,3,0,2882.02,0.697054,0.235543
-2879.01,1,0.945134,1,1,0,2880.11,0.692191,0.346252
-2878.29,1,0.945134,2,3,0,2879.08,0.685456,0.33595
-2878.31,0.645159,0.945134,2,3,0,2879.63,0.681993,0.678929
-2882.88,0.306877,0.945134,2,3,0,2882.91,0.695546,0.00999977
-2880.56,1,0.945134,2,3,0,2882.64,0.690516,0.0378277
-2879.28,1,0.945134,2,3,0,2881.14,0.680659,0.0981531
-2880.03,0.885147,0.945134,2,3,0,2880.31,0.693599,0.876516
-2879.47,1,0.945134,2,3,0,2880.14,0.676285,0.138347
-2878.27,1,0.945134,2,3,0,2879.34,0.682375,0.663034
